"node","layer","lat","lon","zone","atcocode"
240239,5,52.66121,-2.48669,359," 3590E032700"
240240,5,53.47267,-2.15956,180," 1800EB34741"
240241,5,51.54567,-1.01247,340,"340001673OUT"
240242,5,57.15794,-2.12754,639,"   639006271"
240243,5,50.39048,-4.74330, 80,"0800COC31370"
240244,5,57.21336,-2.07762,639,"   639007511"
240245,5,52.34412,-1.28366,420," 4200F113302"
240246,5,52.34431,-1.28291,420," 4200F113301"
240247,5,52.69981,-2.01478,380," 3800C236001"
240248,5,51.40035, 0.18116,240,"2400A020340A"
240249,5,53.30792,-3.25554,512,"5120FLX17099"
240250,5,51.57732,-1.45022,340,"340001076LIT"
240251,5,56.05901,-3.22429,650,"   6500K9781"
240252,5,54.76535,-1.35758,130,"   13003257A"
240253,5,52.38971,-1.56989,430," 43001055401"
240254,5,54.76218,-1.35651,130,"   13003257E"
240255,5,52.56325,-2.12870,430," 43007298002"
240256,5,54.14625,-3.19135, 90,"090010032015"
240257,5,52.56334,-2.12876,430," 43007298001"
240258,5,50.71901,-1.93955,128,"1280POA11876"
240259,5,50.71860,-1.93876,128,"1280POA11877"
240260,5,50.72120,-1.94088,128,"1280POA11874"
240261,5,50.71733,-1.93789,128,"1280POA11878"
240262,5,50.71731,-1.93770,128,"1280POA11879"
240263,5,53.41002,-2.93126,280," 2800S41067A"
240264,5,53.41025,-2.93092,280," 2800S41067B"
240265,5,52.69062,-2.03533,380," 3800C213501"
240266,5,52.69043,-2.03487,380," 3800C213502"
240267,5,55.18282,-1.64408,310," 3100Z228876"
240268,5,52.63616,-2.29096,350," 3500B003203"
240269,5,52.63670,-2.28746,350," 3500B003200"
240270,5,52.63695,-2.28736,350," 3500B003201"
240271,5,50.34855,-4.72493, 80,"0800COC31379"
240272,5,51.53646,-0.91108,340,"340001973OYC"
240273,5,50.78991,-3.67164,110,"1100DEB10118"
240274,5,53.44643,-1.46419,370,"   370023442"
240275,5,53.56792,-1.80112,450,"   450050757"
240276,5,53.07893,-1.36118,100,"1000DSTA6981"
240277,5,50.43011,-3.68334,110,"1100DEY38491"
240278,5,53.55284,-2.10782,180," 1800ED19221"
240279,5,53.42114,-2.42115,180," 1800SJ48251"
240280,5,50.72223,-1.11575,230,"     2300419"
240281,5,50.71505,-1.11305,230,"     2300417"
240282,5,50.71139,-1.11351,230,"     2300415"
240283,5,50.71062,-1.11728,230,"     2300413"
240284,5,51.22105, 0.87794,240,"2400A038010A"
240285,5,50.35360,-4.08675,118,"1180PLB11945"
240286,5,55.96622,-3.16974,620,"  6200242020"
240287,5,50.73111,-2.45118,120,"1200DOB20410"
240288,5,50.73195,-2.46168,120,"1200DOB20413"
240289,5,50.73351,-2.45774,120,"1200DOB20415"
240290,5,50.73202,-2.46147,120,"1200DOB20414"
240291,5,50.73990,-2.45872,120,"1200DOB20417"
240292,5,50.73348,-2.45751,120,"1200DOB20416"
240293,5,50.75551,-2.47410,120,"1200DOB20419"
240294,5,50.74008,-2.45861,120,"1200DOB20418"
240295,5,52.66774, 1.71413,290,"   2900O0115"
240296,5,53.26925,-1.34958,100,"1000DSDS6991"
240297,5,53.49007,-2.08745,180," 1800EH24161"
240298,5,54.81623,-1.38338,130,"   13003705A"
240299,5,54.81577,-1.38305,130,"   13003705E"
240300,5,53.00995, 0.08644,270,"270002701120"
240301,5,51.67011,-1.28394,340,"340000078MEM"
240302,5,51.82360,-2.49787,160,"  1600GL1208"
240303,5,51.82343,-2.49787,160,"  1600GL1207"
240304,5,51.81853,-2.49329,160,"  1600GL1206"
240305,5,51.81878,-2.49364,160,"  1600GL1205"
240306,5,54.14908,-3.08755, 90,"090079010702"
240307,5,57.16165,-2.16442,639,"   639006131"
240308,5,55.52469,-4.06448,618,"     6180749"
240309,5,50.37093,-4.13727,118,"1180PLC30129"
240310,5,50.37030,-4.12781,118,"1180PLC30127"
240311,5,50.37052,-4.12730,118,"1180PLC30126"
240312,5,50.37155,-4.13450,118,"1180PLC30125"
240313,5,50.37144,-4.13673,118,"1180PLC30123"
240314,5,50.37243,-4.13734,118,"1180PLC30122"
240315,5,50.37131,-4.13699,118,"1180PLC30121"
240316,5,50.37101,-4.13766,118,"1180PLC30120"
240317,5,55.97595,-2.80690,627,"627007030005"
240318,5,51.62957,-3.98071,581,"5810WDB21947"
240319,5,51.62956,-3.98087,581,"5810WDB21948"
240320,5,54.70426,-1.59068,130,"   13006614A"
240321,5,52.48080,-0.72485,300," 300000422GR"
240322,5,57.51147,-1.80700,630,"   630020831"
240323,5,51.67872,-4.12426,522,"5220AWG60451"
240324,5,52.35967,-2.56140,350," 3500B098901"
240325,5,57.60623,-3.62655,638,"   638051421"
240326,5,53.45230,-1.37481,370,"   370031120"
240327,5,53.52459,-1.47122,370,"   370050665"
240328,5,52.68223,-1.93397,380," 3800C415002"
240329,5,51.65797,-4.93413,521,"5210AWC51538"
240330,5,51.43151,-0.16458,490,"  490008040N"
